side1,side2,side3,side1+side2,side1+side3,side2+side3,validity
37896,30412,18290,68308,56186,48702,1
6139,61292,48283,67431,54422,109575,0
51936,27186,78785,79122,130721,105971,1
74043,28560,44834,102603,118877,73394,0
12883,6608,26702,19491,39585,33310,0
10479,37001,4625,47480,15104,41626,0
79797,98953,3470,178750,83267,102423,0
34087,11777,80592,45864,114679,92369,0
29453,81012,11744,110465,41197,92756,0
43472,45739,48616,89211,92088,94355,1
86473,28686,39142,115159,125615,67828,0
98040,76792,96617,174832,194657,173409,1
85730,19817,56027,105547,141757,75844,0
44415,67767,13522,112182,57937,81289,0
38055,92883,85152,130938,123207,178035,1
490,16672,11719,17162,12209,28391,0
46770,76236,73719,123006,120489,149955,1
23576,95373,30793,118949,54369,126166,0
6723,60366,42399,67089,49122,102765,0
89529,33414,50633,122943,140162,84047,0
88579,10503,90275,99082,178854,100778,1
97982,68883,20984,166865,118966,89867,0
56399,17712,60119,74111,116518,77831,1
63296,35164,88866,98460,152162,124030,1
7333,10349,15237,17682,22570,25586,1
16438,66969,2438,83407,18876,69407,0
12671,73253,86454,85924,99125,159707,0
19140,94169,69648,113309,88788,163817,0
39270,45995,45805,85265,85075,91800,1
14951,66488,20494,81439,35445,86982,0
82308,41165,5653,123473,87961,46818,0
82407,57525,37856,139932,120263,95381,1
46021,64618,27848,110639,73869,92466,1
25615,46387,86622,72002,112237,133009,0
67128,39833,6799,106961,73927,46632,0
87825,94651,87264,182476,175089,181915,1
10975,75911,99828,86886,110803,175739,0
36438,27133,44176,63571,80614,71309,1
99693,74999,23227,174692,122920,98226,0
54426,79998,16012,134424,70438,96010,0
73185,60366,22111,133551,95296,82477,1
12681,3425,65866,16106,78547,69291,0
23717,13081,45800,36798,69517,58881,0
83307,9311,21714,92618,105021,31025,0
27792,78338,34324,106130,62116,112662,0
17190,26066,72983,43256,90173,99049,0
86598,3197,28951,89795,115549,32148,0
57454,65347,66313,122801,123767,131660,1
27675,5252,27323,32927,54998,32575,1
89730,95895,31344,185625,121074,127239,1
14745,59775,13147,74520,27892,72922,0
65967,89819,74646,155786,140613,164465,1
8085,35598,45542,43683,53627,81140,0
81447,49554,66127,131001,147574,115681,1
70160,543,79319,70703,149479,79862,0
22218,46209,75954,68427,98172,122163,0
67829,87538,27858,155367,95687,115396,1
63490,70391,15175,133881,78665,85566,1
44755,10246,95784,55001,140539,106030,0
91810,99261,44309,191071,136119,143570,1
41371,41558,16081,82929,57452,57639,1
27404,28315,82709,55719,110113,111024,0
54486,32356,64227,86842,118713,96583,1
91444,13953,73167,105397,164611,87120,0
77922,21284,70781,99206,148703,92065,1
75014,23221,11575,98235,86589,34796,0
28123,60542,36503,88665,64626,97045,1
88714,28719,92346,117433,181060,121065,1
83419,57534,9130,140953,92549,66664,0
70262,87864,42462,158126,112724,130326,1
79732,61331,66099,141063,145831,127430,1
37818,25007,35014,62825,72832,60021,1
38373,13290,17852,51663,56225,31142,0
39386,69300,7237,108686,46623,76537,0
33941,5700,79499,39641,113440,85199,0
51895,55527,1578,107422,53473,57105,0
54653,44403,36886,99056,91539,81289,1
20111,84478,85521,104589,105632,169999,1
5252,97039,67090,102291,72342,164129,0
51723,96811,49228,148534,100951,146039,1
28959,78022,49228,106981,78187,127250,1
77657,76411,92951,154068,170608,169362,1
24430,64651,70730,89081,95160,135381,1
97191,94137,82,191328,97273,94219,0
319,34368,55481,34687,55800,89849,0
44009,33623,40849,77632,84858,74472,1
36196,85380,27567,121576,63763,112947,0
17521,83025,95138,100546,112659,178163,1
77251,46180,6315,123431,83566,52495,0
17156,15265,6921,32421,24077,22186,1
43232,53762,85498,96994,128730,139260,1
9403,21525,28941,30928,38344,50466,1
52616,51845,90403,104461,143019,142248,1
98563,33777,13954,132340,112517,47731,0
74640,55897,51662,130537,126302,107559,1
6509,90744,95516,97253,102025,186260,1
59340,92695,59132,152035,118472,151827,1
13063,98472,27456,111535,40519,125928,0
12686,50695,34338,63381,47024,85033,0
6830,78040,21716,84870,28546,99756,0
95111,9431,37677,104542,132788,47108,0
88191,48967,91198,137158,179389,140165,1
73931,27726,20267,101657,94198,47993,0
11166,36375,53192,47541,64358,89567,0
3105,79496,43435,82601,46540,122931,0
96137,53932,93098,150069,189235,147030,1
87789,53075,89001,140864,176790,142076,1
4521,46628,59237,51149,63758,105865,0
51010,13636,79429,64646,130439,93065,0
5922,83313,79714,89235,85636,163027,1
69722,28983,91347,98705,161069,120330,1
2274,86609,20372,88883,22646,106981,0
12896,81558,55434,94454,68330,136992,0
39448,72357,52995,111805,92443,125352,1
76786,73322,79932,150108,156718,153254,1
35667,5948,22829,41615,58496,28777,0
78704,82449,42376,161153,121080,124825,1
79477,51604,66713,131081,146190,118317,1
42927,38828,14006,81755,56933,52834,1
12646,37878,19112,50524,31758,56990,0
18919,88687,9431,107606,28350,98118,0
97085,84576,81507,181661,178592,166083,1
22862,20592,83535,43454,106397,104127,0
28716,44880,35893,73596,64609,80773,1
35253,32002,89009,67255,124262,121011,0
12606,75359,14525,87965,27131,89884,0
87222,42249,12640,129471,99862,54889,0
65267,9391,30352,74658,95619,39743,0
52893,86227,70138,139120,123031,156365,1
12813,50217,16606,63030,29419,66823,0
94641,37800,65585,132441,160226,103385,1
87161,61057,30436,148218,117597,91493,1
57380,83641,81665,141021,139045,165306,1
69058,37363,35551,106421,104609,72914,1
92167,11291,55360,103458,147527,66651,0
99720,44440,55019,144160,154739,99459,0
95917,58755,86038,154672,181955,144793,1
50170,1572,35491,51742,85661,37063,0
23827,18532,16128,42359,39955,34660,1
72308,67337,27896,139645,100204,95233,1
12841,32362,16014,45203,28855,48376,0
80085,94367,47579,174452,127664,141946,1
69612,70432,37936,140044,107548,108368,1
55702,67478,26714,123180,82416,94192,1
87523,70699,84732,158222,172255,155431,1
646,42611,26967,43257,27613,69578,0
6408,57177,15711,63585,22119,72888,0
17082,57631,84794,74713,101876,142425,0
54532,27160,31270,81692,85802,58430,1
31200,41860,45589,73060,76789,87449,1
42993,8536,43515,51529,86508,52051,1
44222,40929,9016,85151,53238,49945,1
87111,52203,27225,139314,114336,79428,0
70138,42317,58994,112455,129132,101311,1
31277,26902,57846,58179,89123,84748,1
14116,56052,68214,70168,82330,124266,1
56993,2012,50741,59005,107734,52753,0
7518,34648,88479,42166,95997,123127,0
9285,46264,887,55549,10172,47151,0
49741,56782,48522,106523,98263,105304,1
26801,23746,89472,50547,116273,113218,0
95491,57767,81969,153258,177460,139736,1
50040,5238,17233,55278,67273,22471,0
31082,88345,82685,119427,113767,171030,1
99589,34758,18323,134347,117912,53081,0
9951,35704,82010,45655,91961,117714,0
66886,92532,43849,159418,110735,136381,1
14102,35886,67244,49988,81346,103130,0
64657,71824,42931,136481,107588,114755,1
48032,44630,50844,92662,98876,95474,1
77835,91368,88891,169203,166726,180259,1
8844,10953,97005,19797,105849,107958,0
96755,17443,27133,114198,123888,44576,0
44685,72005,96146,116690,140831,168151,1
61,53804,94492,53865,94553,148296,0
37520,76933,43276,114453,80796,120209,1
67045,89388,79587,156433,146632,168975,1
79498,83788,84858,163286,164356,168646,1
82433,10193,67777,92626,150210,77970,0
33817,6549,97060,40366,130877,103609,0
41518,28228,62651,69746,104169,90879,1
9634,96551,34286,106185,43920,130837,0
2016,95271,68742,97287,70758,164013,0
38059,67670,61623,105729,99682,129293,1
42297,86667,35695,128964,77992,122362,0
19775,18459,25323,38234,45098,43782,1
56790,29496,41182,86286,97972,70678,1
28209,56416,32268,84625,60477,88684,1
69321,74327,47494,143648,116815,121821,1
57278,21686,27185,78964,84463,48871,0
858,56885,29634,57743,30492,86519,0
30800,83461,55800,114261,86600,139261,1
1526,28056,13353,29582,14879,41409,0
96294,20426,26716,116720,123010,47142,0
95150,35215,32548,130365,127698,67763,0
10804,26483,79169,37287,89973,105652,0
57632,19603,38880,77235,96512,58483,1
53661,83816,84790,137477,138451,168606,1
97416,73978,81096,171394,178512,155074,1
54477,18312,7621,72789,62098,25933,0
79716,25957,57548,105673,137264,83505,1
51558,77983,71573,129541,123131,149556,1
14359,5846,47726,20205,62085,53572,0
92080,82850,98804,174930,190884,181654,1
40657,86932,11205,127589,51862,98137,0
53242,87217,5056,140459,58298,92273,0
12641,7698,46947,20339,59588,54645,0
93298,44797,51484,138095,144782,96281,1
35412,19981,86992,55393,122404,106973,0
29498,33416,29418,62914,58916,62834,1
5380,26222,52722,31602,58102,78944,0
35559,10187,7186,45746,42745,17373,0
5728,62995,49585,68723,55313,112580,0
60132,34468,43401,94600,103533,77869,1
11938,97372,46036,109310,57974,143408,0
84309,52984,21426,137293,105735,74410,0
15004,25597,55787,40601,70791,81384,0
499,30674,60709,31173,61208,91383,0
48563,5163,48946,53726,97509,54109,1
9730,70464,14268,80194,23998,84732,0
22411,88990,71661,111401,94072,160651,1
24638,24148,96144,48786,120782,120292,0
32472,75179,67960,107651,100432,143139,1
47623,3953,91326,51576,138949,95279,0
37313,21341,62493,58654,99806,83834,0
79231,52842,33620,132073,112851,86462,1
47790,67279,68259,115069,116049,135538,1
65488,84492,94764,149980,160252,179256,1
362,75687,64212,76049,64574,139899,0
91240,96321,69773,187561,161013,166094,1
55861,27629,44154,83490,100015,71783,1
34265,22232,49087,56497,83352,71319,1
51991,95064,12046,147055,64037,107110,0
40654,36375,87326,77029,127980,123701,0
78050,16825,44512,94875,122562,61337,0
77960,23934,7223,101894,85183,31157,0
67485,78543,64206,146028,131691,142749,1
69878,35196,3311,105074,73189,38507,0
48398,92578,70912,140976,119310,163490,1
47872,68861,92088,116733,139960,160949,1
14985,3186,81785,18171,96770,84971,0
35229,8748,5118,43977,40347,13866,0
7105,52476,53560,59581,60665,106036,1
11937,29704,51447,41641,63384,81151,0
21213,11454,83087,32667,104300,94541,0
96830,22198,89451,119028,186281,111649,1
39133,56234,27683,95367,66816,83917,1
36408,34866,88872,71274,125280,123738,0
85087,61535,15258,146622,100345,76793,0
12619,87767,153,100386,12772,87920,0
84637,53200,9764,137837,94401,62964,0
67458,31533,56949,98991,124407,88482,1
94813,97827,63666,192640,158479,161493,1
67423,35608,25763,103031,93186,61371,0
57521,20524,31251,78045,88772,51775,0
74311,96356,58253,170667,132564,154609,1
64631,78843,5322,143474,69953,84165,0
66904,5318,69351,72222,136255,74669,1
32422,24580,79846,57002,112268,104426,0
61151,98011,90857,159162,152008,188868,1
80760,43117,24077,123877,104837,67194,0
21405,32467,52161,53872,73566,84628,1
93268,48945,76002,142213,169270,124947,1
63351,24431,90140,87782,153491,114571,0
52182,48550,20007,100732,72189,68557,1
48817,78485,81013,127302,129830,159498,1
56142,22765,48456,78907,104598,71221,1
77037,68850,62015,145887,139052,130865,1
67356,78224,71142,145580,138498,149366,1
1696,55050,70853,56746,72549,125903,0
40360,72247,91077,112607,131437,163324,1
3756,5594,20141,9350,23897,25735,0
95075,83301,74897,178376,169972,158198,1
23070,62233,28064,85303,51134,90297,0
54050,83164,52158,137214,106208,135322,1
34450,24394,8998,58844,43448,33392,0
30424,18107,84515,48531,114939,102622,0
32891,30616,60273,63507,93164,90889,1
35344,64702,93073,100046,128417,157775,1
2689,53104,69188,55793,71877,122292,0
50586,48130,74684,98716,125270,122814,1
69360,75858,35157,145218,104517,111015,1
3317,59576,93871,62893,97188,153447,0
69705,21309,73884,91014,143589,95193,1
89727,56622,53236,146349,142963,109858,1
8731,98122,11805,106853,20536,109927,0
25968,61908,47192,87876,73160,109100,1
69386,14575,66326,83961,135712,80901,1
7013,73683,53021,80696,60034,126704,0
54169,36079,66597,90248,120766,102676,1
60157,15428,52975,75585,113132,68403,1
20641,10218,40530,30859,61171,50748,0
4465,18419,85510,22884,89975,103929,0
63467,91591,6816,155058,70283,98407,0
68730,40815,81488,109545,150218,122303,1
1555,47165,45453,48720,47008,92618,0
80804,45588,83508,126392,164312,129096,1
43865,85503,70456,129368,114321,155959,1
81761,38033,11803,119794,93564,49836,0
67034,16164,88334,83198,155368,104498,0
64909,96319,43025,161228,107934,139344,1
22817,48262,40330,71079,63147,88592,1
11939,24334,1692,36273,13631,26026,0
45103,36155,10562,81258,55665,46717,1
3134,92649,64129,95783,67263,156778,0
4905,56131,54355,61036,59260,110486,1
37388,74486,70050,111874,107438,144536,1
82595,33232,24651,115827,107246,57883,0
9252,49687,11115,58939,20367,60802,0
97635,50043,92669,147678,190304,142712,1
79745,54794,36323,134539,116068,91117,1
48317,84468,59356,132785,107673,143824,1
60579,97036,30120,157615,90699,127156,0
98107,67230,85479,165337,183586,152709,1
27490,57970,52795,85460,80285,110765,1
55806,51796,75699,107602,131505,127495,1
70403,50071,28762,120474,99165,78833,1
76122,56638,60491,132760,136613,117129,1
63976,51544,54011,115520,117987,105555,1
8671,94962,1026,103633,9697,95988,0
15581,31161,10137,46742,25718,41298,0
69217,73483,60963,142700,130180,134446,1
32531,80805,23927,113336,56458,104732,0
40119,28222,94889,68341,135008,123111,0
79229,7112,56811,86341,136040,63923,0
45305,17402,68640,62707,113945,86042,0
33133,84674,53801,117807,86934,138475,1
52347,73028,16716,125375,69063,89744,0
44473,41155,73773,85628,118246,114928,1
31443,12268,40361,43711,71804,52629,1
30208,31482,64583,61690,94791,96065,0
58897,62488,14328,121385,73225,76816,1
28286,33118,52671,61404,80957,85789,1
59177,7381,78373,66558,137550,85754,0
7546,81673,83962,89219,91508,165635,1
17529,64130,73688,81659,91217,137818,1
43763,67140,48655,110903,92418,115795,1
3760,63314,18319,67074,22079,81633,0
57462,88209,87918,145671,145380,176127,1
84548,47750,10998,132298,95546,58748,0
97550,38344,18557,135894,116107,56901,0
14149,44356,73699,58505,87848,118055,0
9117,33233,41920,42350,51037,75153,1
43354,88167,53576,131521,96930,141743,1
62017,27616,43881,89633,105898,71497,1
81426,33714,56235,115140,137661,89949,1
35777,11057,72820,46834,108597,83877,0
26107,71782,43673,97889,69780,115455,0
97526,40672,69974,138198,167500,110646,1
94785,26572,12208,121357,106993,38780,0
61003,13480,13123,74483,74126,26603,0
22113,54377,87278,76490,109391,141655,0
69786,85688,37981,155474,107767,123669,1
94005,45487,53469,139492,147474,98956,1
11117,2547,8413,13664,19530,10960,0
70150,6499,61942,76649,132092,68441,0
46526,76267,36473,122793,82999,112740,1
12410,36495,73356,48905,85766,109851,0
18797,59795,20007,78592,38804,79802,0
74639,25609,83372,100248,158011,108981,1
15863,69337,41899,85200,57762,111236,0
6484,22724,3216,29208,9700,25940,0
69894,31306,90690,101200,160584,121996,1
29164,71514,38506,100678,67670,110020,0
82415,46623,19657,129038,102072,66280,0
55475,38407,77483,93882,132958,115890,1
16621,95491,12320,112112,28941,107811,0
25447,68175,29663,93622,55110,97838,0
50052,85495,91151,135547,141203,176646,1
4168,89200,2556,93368,6724,91756,0
16471,26852,69142,43323,85613,95994,0
24046,11883,73920,35929,97966,85803,0
71910,66369,26283,138279,98193,92652,1
67558,5328,77214,72886,144772,82542,0
87156,42984,98083,130140,185239,141067,1
69331,90633,31278,159964,100609,121911,1
87359,23657,17239,111016,104598,40896,0
71047,8740,48393,79787,119440,57133,0
57580,47166,13322,104746,70902,60488,1
85766,67867,81729,153633,167495,149596,1
70960,24904,54274,95864,125234,79178,1
99415,42400,14556,141815,113971,56956,0
75827,13273,61810,89100,137637,75083,0
60270,13463,55607,73733,115877,69070,1
53172,92786,89708,145958,142880,182494,1
27708,66238,29537,93946,57245,95775,0
35473,19907,30051,55380,65524,49958,1
22320,15332,48758,37652,71078,64090,0
58887,28954,26551,87841,85438,55505,0
64491,94498,76889,158989,141380,171387,1
89397,55944,52293,145341,141690,108237,1
16600,47122,82731,63722,99331,129853,0
85116,25352,46599,110468,131715,71951,0
26496,33689,83105,60185,109601,116794,0
68055,68633,36470,136688,104525,105103,1
42728,8164,32874,50892,75602,41038,0
19748,13337,87308,33085,107056,100645,0
81065,28210,83445,109275,164510,111655,1
24323,85696,44310,110019,68633,130006,0
84894,66408,5336,151302,90230,71744,0
64200,20519,56406,84719,120606,76925,1
49588,85219,93680,134807,143268,178899,1
18695,48695,34852,67390,53547,83547,1
96808,64794,62293,161602,159101,127087,1
20598,10575,2673,31173,23271,13248,0
97846,23586,42779,121432,140625,66365,0
61617,70614,49643,132231,111260,120257,1
28793,59540,25866,88333,54659,85406,0
84357,28499,21528,112856,105885,50027,0
1550,28438,12725,29988,14275,41163,0
64053,27128,13817,91181,77870,40945,0
3021,58607,70250,61628,73271,128857,0
73591,78262,92713,151853,166304,170975,1
21432,29820,28168,51252,49600,57988,1
37927,53907,80013,91834,117940,133920,1
45043,93254,67484,138297,112527,160738,1
56659,95991,54307,152650,110966,150298,1
22662,25169,94127,47831,116789,119296,0
53128,74677,60426,127805,113554,135103,1
97640,91475,28793,189115,126433,120268,1
98093,44172,33886,142265,131979,78058,0
41089,53984,4282,95073,45371,58266,0
